stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,original_stop_id,didok
"Parentch:1:sloid:80772","Corcelles NE, rue à Jean","46.98479756","6.86965952","1","","","ch:1:sloid:80772","8580772"
"Parentch:1:sloid:80773","Couvet, Viaduc","46.92840644","6.63187547","1","","","ch:1:sloid:80773","8580773"
"Parentch:1:sloid:80774","La Côte-aux-Fées, Bellevue","46.86871939","6.49321152","1","","","ch:1:sloid:80774","8580774"
"Parentch:1:sloid:80776","Seedorf BE, Tannenmatte","47.03577243","7.31399321","1","","","ch:1:sloid:80776","8580776"
"Parentch:1:sloid:80777","Zäziwil, Kronenplatz","46.90184274","7.66161428","1","","","ch:1:sloid:80777","8580777"
"Parentch:1:sloid:80778","Giubiasco, Caffè Locarno","46.17603520","9.01378539","1","","","ch:1:sloid:80778","8580778"
"Parentch:1:sloid:8078","Habstetten, Rössli","46.98477305","7.49865090","1","","","ch:1:sloid:8078","8508078"
"Parentch:1:sloid:80783","Schiers, Büel","46.97238644","9.68886035","1","","","ch:1:sloid:80783","8580783"
"Parentch:1:sloid:80784","Schiers, Schibabüel","46.97373494","9.69002816","1","","","ch:1:sloid:80784","8580784"
"Parentch:1:sloid:80786","Sils/Segl Baselgia,San Lurench","46.43440925","9.75483262","1","","","ch:1:sloid:80786","8580786"
"Parentch:1:sloid:80787","Contone, Posta","46.15038276","8.92618169","1","","","ch:1:sloid:80787","8580787"
"Parentch:1:sloid:80788","Cadenazzo, Stazione","46.15241150","8.94165966","1","","","ch:1:sloid:80788","8580788"
"Parentch:1:sloid:80789","S. Antonino,Centri Commerciali","46.15515578","8.96218616","1","","","ch:1:sloid:80789","8580789"
"Parentch:1:sloid:8079","Krauchthal, Post","47.00948866","7.56615031","1","","","ch:1:sloid:8079","8508079"
"Parentch:1:sloid:80792","Göschenen, Jäntelboden","46.65244117","8.52355678","1","","","ch:1:sloid:80792","8580792"
"Parentch:1:sloid:80793","Rikon im Tösstal, Bahnhof","47.44500420","8.79765074","1","","","ch:1:sloid:80793","8580793"
"Parentch:1:sloid:80795","Wila, Espistrasse","47.42346899","8.84517161","1","","","ch:1:sloid:80795","8580795"
"Parentch:1:sloid:80796","Wiesendangen, Oberdorf","47.52222506","8.79786633","1","","","ch:1:sloid:80796","8580796"
"Parentch:1:sloid:80797","Engelburg, Schulhaus","47.44250720","9.34516492","1","","","ch:1:sloid:80797","8580797"
"Parentch:1:sloid:80798","Winterthur, Schiltwiesen","47.51034578","8.76002031","1","","","ch:1:sloid:80798","8580798"
"Parentch:1:sloid:8080","Oberburg","47.03961104","7.62934679","1","","","ch:1:sloid:8080","8508080"
"Parentch:1:sloid:80805","Lostallo, Posta","46.31162033","9.19514627","1","","","ch:1:sloid:80805","8580805"
"Parentch:1:sloid:80806","Roveredo GR, Terra Bianca","46.23865698","9.12276900","1","","","ch:1:sloid:80806","8580806"
"Parentch:1:sloid:80807","Cama, Municipio","46.27063969","9.16905919","1","","","ch:1:sloid:80807","8580807"
"Parentch:1:sloid:80808","Polmengo, di Sopra","46.48470069","8.78351125","1","","","ch:1:sloid:80808","8580808"
"Parentch:1:sloid:8081","Burgdorf Steinhof","47.05119863","7.61953719","1","","","ch:1:sloid:8081","8508081"
"Parentch:1:sloid:80810","Igis, Dorfplatz","46.94596720","9.57366938","1","","","ch:1:sloid:80810","8580810"
"Parentch:1:sloid:80811","Schaan, Rosengarten","47.17939977","9.50761625","1","","","ch:1:sloid:80811","8580811"
"Parentch:1:sloid:80812","Lupsingen, Höfli","47.44768333","7.70121201","1","","","ch:1:sloid:80812","8580812"
"Parentch:1:sloid:80814","Sion, Planta","46.23395956","7.35627691","1","","","ch:1:sloid:80814","8580814"
"Parentch:1:sloid:80817","Iseltwald, Unterschwand","46.70089222","7.94388291","1","","","ch:1:sloid:80817","8580817"
"Parentch:1:sloid:80818","Sion, Clinique","46.23038031","7.35824422","1","","","ch:1:sloid:80818","8580818"
"Parentch:1:sloid:80819","Murgenthal, Bahnhof","47.26548404","7.83155756","1","","","ch:1:sloid:80819","8580819"
"Parentch:1:sloid:80821","Reinach AG, Hochhaus","47.25824761","8.18080458","1","","","ch:1:sloid:80821","8580821"
"Parentch:1:sloid:80822","Beinwil am See, Bahnhof","47.26761760","8.20215753","1","","","ch:1:sloid:80822","8580822"
"Parentch:1:sloid:80823","Schwarzenbach LU, Löwen","47.23243958","8.21131137","1","","","ch:1:sloid:80823","8580823"
"Parentch:1:sloid:80824","Menziken, Bahnhof","47.24053338","8.18916789","1","","","ch:1:sloid:80824","8580824"
"Parentch:1:sloid:80825","Reinach AG, Bahnhof","47.24976625","8.18431699","1","","","ch:1:sloid:80825","8580825"
"Parentch:1:sloid:80827","Zeneggen, Gstei","46.26320005","7.86186672","1","","","ch:1:sloid:80827","8580827"
"Parentch:1:sloid:80828","Zeneggen, Wicherried","46.26643561","7.86212723","1","","","ch:1:sloid:80828","8580828"
"Parentch:1:sloid:80829","Zeneggen, Sonnenberg","46.27027332","7.86306148","1","","","ch:1:sloid:80829","8580829"
"Parentch:1:sloid:8083","Burgdorf Buchmatt","47.06545778","7.60827232","1","","","ch:1:sloid:8083","8508083"
"Parentch:1:sloid:80832","Beromünster, Winon","47.21679740","8.19736951","1","","","ch:1:sloid:80832","8580832"
"Parentch:1:sloid:8084","Kirchberg-Alchenflüh","47.08290015","7.58106235","1","","","ch:1:sloid:8084","8508084"
"Parentch:1:sloid:80840","Staffeln AG, Schulhaus","47.33034824","8.34129759","1","","","ch:1:sloid:80840","8580840"
"Parentch:1:sloid:80842","Rümikon AG, Bahnhof","47.56559979","8.37477780","1","","","ch:1:sloid:80842","8580842"
"Parentch:1:sloid:80843","Wohlen AG, Freiämterstrasse","47.34504387","8.27498395","1","","","ch:1:sloid:80843","8580843"
"Parentch:1:sloid:80846","Bremgarten AG, Kaserne","47.35781247","8.33219765","1","","","ch:1:sloid:80846","8580846"
"Parentch:1:sloid:80847","Bremgarten AG, Bibenlos","47.35380208","8.35001125","1","","","ch:1:sloid:80847","8580847"
"Parentch:1:sloid:80848","Schiers, Quadara/Feld","46.97421917","9.68167382","1","","","ch:1:sloid:80848","8580848"
"Parentch:1:sloid:80849","Matzendorf, Mühle","47.30358244","7.63283226","1","","","ch:1:sloid:80849","8580849"
"Parentch:1:sloid:8085","Aefligen","47.09559138","7.55925125","1","","","ch:1:sloid:8085","8508085"
"Parentch:1:sloid:80858","Einsiedeln, Birchli/Garage","47.13096405","8.76606597","1","","","ch:1:sloid:80858","8580858"
"Parentch:1:sloid:80859","Laax GR, Staderas","46.82179601","9.27028136","1","","","ch:1:sloid:80859","8580859"
"Parentch:1:sloid:8086","Utzenstorf","47.12953395","7.55362780","1","","","ch:1:sloid:8086","8508086"
"Parentch:1:sloid:80862","Vaulion, centre","46.68842767","6.38938424","1","","","ch:1:sloid:80862","8580862"
"Parentch:1:sloid:80863","Mollendruz, Fontaine froide","46.64999312","6.35764676","1","","","ch:1:sloid:80863","8580863"
"Parentch:1:sloid:80865","Tübach, Waldegg","47.47359886","9.45069001","1","","","ch:1:sloid:80865","8580865"
"Parentch:1:sloid:80866","Tübach, Schulstrasse","47.48520721","9.45447192","1","","","ch:1:sloid:80866","8580866"
"Parentch:1:sloid:80867","Tübach, Sonne","47.48650631","9.45298970","1","","","ch:1:sloid:80867","8580867"
"Parentch:1:sloid:80868","Steinach, Obersteinach Käserei","47.49267357","9.43609239","1","","","ch:1:sloid:80868","8580868"
"Parentch:1:sloid:80869","Steinach, Schule","47.49907679","9.43978447","1","","","ch:1:sloid:80869","8580869"
"Parentch:1:sloid:8087","Wiler","47.15229489","7.55593647","1","","","ch:1:sloid:8087","8508087"
"Parentch:1:sloid:80870","Arbon, Landquartstrasse","47.50594649","9.42700144","1","","","ch:1:sloid:80870","8580870"
"Parentch:1:sloid:80872","Uster, Ackerstrasse","47.35300483","8.71270604","1","","","ch:1:sloid:80872","8580872"
"Parentch:1:sloid:80874","Uster, Krämeracker","47.35173895","8.70592376","1","","","ch:1:sloid:80874","8580874"
"Parentch:1:sloid:80877","Uster, Sonnenberg","47.35018698","8.70261796","1","","","ch:1:sloid:80877","8580877"
"Parentch:1:sloid:80879","Uster, Stadthaus","47.34789851","8.71909306","1","","","ch:1:sloid:80879","8580879"
"Parentch:1:sloid:8088","Gerlafingen","47.17056380","7.56528793","1","","","ch:1:sloid:8088","8508088"
"Parentch:1:sloid:80882","Sevelen, Rietli","47.12605632","9.48619143","1","","","ch:1:sloid:80882","8580882"
"Parentch:1:sloid:80885","Wald ZH, Sportstrasse","47.26686172","8.91911194","1","","","ch:1:sloid:80885","8580885"
"Parentch:1:sloid:80886","Andeer, Heilbad","46.60506991","9.42683076","1","","","ch:1:sloid:80886","8580886"
"Parentch:1:sloid:80889","Waltenschwil, Maiächer","47.33778179","8.29577097","1","","","ch:1:sloid:80889","8580889"
"Parentch:1:sloid:8089","Biberist Ost","47.18060261","7.56619523","1","","","ch:1:sloid:8089","8508089"
"Parentch:1:sloid:80890","Vétroz, le Home","46.22569461","7.28319896","1","","","ch:1:sloid:80890","8580890"
"Parentch:1:sloid:80891","Iseltwald, am Urfer","46.70460084","7.95389014","1","","","ch:1:sloid:80891","8580891"
"Parentch:1:sloid:80894","Auenstein, Eggen","47.41770694","8.13557440","1","","","ch:1:sloid:80894","8580894"
"Parentch:1:sloid:80895","Auenstein, Hausacher","47.41748812","8.14105413","1","","","ch:1:sloid:80895","8580895"
"Parentch:1:sloid:80896","Auenstein, Obermatt","47.41970063","8.13921258","1","","","ch:1:sloid:80896","8580896"
"Parentch:1:sloid:80897","Auenstein, Rütigasse","47.41653379","8.13256505","1","","","ch:1:sloid:80897","8580897"
"Parentch:1:sloid:80899","Auenstein, Wiweg","47.41605966","8.12907958","1","","","ch:1:sloid:80899","8580899"
"Parentch:1:sloid:80900","Fenalet-sur-Bex, Grande Salle","46.27101227","7.02552621","1","","","ch:1:sloid:80900","8580900"
"Parentch:1:sloid:80901","Mühlrüti, Hulftegg","47.36247364","8.96679452","1","","","ch:1:sloid:80901","8580901"
"Parentch:1:sloid:80903","Glarus, Friedhof","47.03930494","9.06304002","1","","","ch:1:sloid:80903","8580903"
"Parentch:1:sloid:80904","Glarus, Schützenhaus","47.03849683","9.06489953","1","","","ch:1:sloid:80904","8580904"
"Parentch:1:sloid:80906","Riedern GL, Lerchen","47.05342037","9.05208057","1","","","ch:1:sloid:80906","8580906"
"Parentch:1:sloid:80907","Netstal, Post","47.06444813","9.05570977","1","","","ch:1:sloid:80907","8580907"
"Parentch:1:sloid:80912","Zürich, Schaufelbergerstrasse","47.36890489","8.50184450","1","","","ch:1:sloid:80912","8580912"
"Parentch:1:sloid:80917","Rorschacherberg, Wilenrain","47.47716300","9.52463035","1","","","ch:1:sloid:80917","8580917"
"Parentch:1:sloid:80918","Rorschacherberg, Seehalde","47.47597903","9.52224981","1","","","ch:1:sloid:80918","8580918"
"Parentch:1:sloid:80919","Arbon, Bündnerhof","47.51072805","9.42867231","1","","","ch:1:sloid:80919","8580919"
"Parentch:1:sloid:80921","Lantsch/Lenz, Barbatschauns","46.68826745","9.56304231","1","","","ch:1:sloid:80921","8580921"
"Parentch:1:sloid:80922","Mutten, Unterdorf","46.67863516","9.50093279","1","","","ch:1:sloid:80922","8580922"
"Parentch:1:sloid:80923","Splügen, Bergbahnen","46.55031839","9.32109007","1","","","ch:1:sloid:80923","8580923"
"Parentch:1:sloid:80924","Wohlen AG, Allmenweg","47.35739867","8.27637634","1","","","ch:1:sloid:80924","8580924"
"Parentch:1:sloid:80925","Niederscherli, Bahnhof","46.88623219","7.38826592","1","","","ch:1:sloid:80925","8580925"
"Parentch:1:sloid:80926","Untervaz, Holcim","46.91933245","9.55105878","1","","","ch:1:sloid:80926","8580926"
"Parentch:1:sloid:80927","Köniz, Bahnhof","46.92473163","7.41530521","1","","","ch:1:sloid:80927","8580927"
"Parentch:1:sloid:80928","Pianezzo, Ronchetti","46.17110225","9.03052101","1","","","ch:1:sloid:80928","8580928"
"Parentch:1:sloid:80929","Grono, Paese","46.24823077","9.14740979","1","","","ch:1:sloid:80929","8580929"
"Parentch:1:sloid:8093","Satigny, Choully Nord","46.22474996","6.03038152","1","","","ch:1:sloid:8093","8508093"
"Parentch:1:sloid:80930","Degersheim, Wolfhag","47.36998785","9.19175962","1","","","ch:1:sloid:80930","8580930"
"Parentch:1:sloid:80932","Schinznach Dorf, Baumschule","47.45141931","8.14639910","1","","","ch:1:sloid:80932","8580932"
"Parentch:1:sloid:80933","Büren SO, Moosmatt","47.44962121","7.67583461","1","","","ch:1:sloid:80933","8580933"
"Parentch:1:sloid:80935","Kallnach, Bahnhof","47.02525313","7.23463604","1","","","ch:1:sloid:80935","8580935"
"Parentch:1:sloid:80938","Gossau SG, Lerchenstrasse","47.41632712","9.26621199","1","","","ch:1:sloid:80938","8580938"
"Parentch:1:sloid:80939","Bern Europaplatz, Bahnhof","46.94325035","7.40631307","1","","","ch:1:sloid:80939","8580939"
"Parentch:1:sloid:8094","Allmendingen b. B., Hirschen","46.91668174","7.51927622","1","","","ch:1:sloid:8094","8508094"
"Parentch:1:sloid:80942","Liesberg, Bebrunnenmatten","47.39748010","7.42715399","1","","","ch:1:sloid:80942","8580942"
"Parentch:1:sloid:80943","Stans, Breiten","46.96350995","8.37844292","1","","","ch:1:sloid:80943","8580943"
"Parentch:1:sloid:80947","Wiggen, Wittenmoos","46.88714697","7.91245984","1","","","ch:1:sloid:80947","8580947"
"Parentch:1:sloid:80948","Wiggen, Schächli","46.87891951","7.91242390","1","","","ch:1:sloid:80948","8580948"
"Parentch:1:sloid:80949","Marbach LU, Geissenmoos","46.86570996","7.90619858","1","","","ch:1:sloid:80949","8580949"
"Parentch:1:sloid:80950","Marbach LU, Laui","46.84297406","7.88665124","1","","","ch:1:sloid:80950","8580950"
"Parentch:1:sloid:80951","Mastrils, Tardisbrücke","46.97171830","9.54840875","1","","","ch:1:sloid:80951","8580951"
"Parentch:1:sloid:80952","Mastrils, Rösliplatz","46.96973223","9.54738467","1","","","ch:1:sloid:80952","8580952"
"Parentch:1:sloid:80953","Mastrils, Birke","46.96835297","9.54534550","1","","","ch:1:sloid:80953","8580953"
"Parentch:1:sloid:80954","Mastrils, Piz Alun","46.97002033","9.54382734","1","","","ch:1:sloid:80954","8580954"
"Parentch:1:sloid:80955","Mastrils, Feld","46.96841427","9.54318056","1","","","ch:1:sloid:80955","8580955"
"Parentch:1:sloid:80956","Mastrils, Tretsch","46.96628094","9.54216546","1","","","ch:1:sloid:80956","8580956"
"Parentch:1:sloid:80957","Mastrils, Isla","46.96279266","9.54410582","1","","","ch:1:sloid:80957","8580957"
"Parentch:1:sloid:80958","Stalden VS, Bärgji","46.22422791","7.87412872","1","","","ch:1:sloid:80958","8580958"
"Parentch:1:sloid:80959","Saas-Balen, zur kl. Kapelle","46.15581538","7.92477574","1","","","ch:1:sloid:80959","8580959"
"Parentch:1:sloid:80960","Gamsen, Landmauer","46.30469513","7.94903025","1","","","ch:1:sloid:80960","8580960"
"Parentch:1:sloid:80961","Eyholz, Abzw. Lalden","46.29423120","7.90477924","1","","","ch:1:sloid:80961","8580961"
"Parentch:1:sloid:80962","Birgisch, Brunnuschiirli","46.31688811","7.95904647","1","","","ch:1:sloid:80962","8580962"
"Parentch:1:sloid:80963","Mund, untere Wartfluh","46.31552933","7.94726057","1","","","ch:1:sloid:80963","8580963"
"Parentch:1:sloid:80964","Naters, Rafji","46.34767182","7.98196249","1","","","ch:1:sloid:80964","8580964"
"Parentch:1:sloid:80965","Simplon Dorf, Blatt","46.19788291","8.05522010","1","","","ch:1:sloid:80965","8580965"
"Parentch:1:sloid:80966","Gondo, Ramserna","46.19827463","8.12730092","1","","","ch:1:sloid:80966","8580966"
"Parentch:1:sloid:80967","Dingenhart, Dorf","47.54582396","8.93526365","1","","","ch:1:sloid:80967","8580967"
"Parentch:1:sloid:80969","Schlatt TG, Mettschlatt","47.65610219","8.69848571","1","","","ch:1:sloid:80969","8580969"
"Parentch:1:sloid:80970","Oberschlatt TG, Dorf","47.65676173","8.69355396","1","","","ch:1:sloid:80970","8580970"
"Parentch:1:sloid:80971","Manno, Scuole","46.03768297","8.92065705","1","","","ch:1:sloid:80971","8580971"
"Parentch:1:sloid:80973","Mastrils, Tobel","46.97090304","9.54619889","1","","","ch:1:sloid:80973","8580973"
"Parentch:1:sloid:80974","Manno, La Monda","46.02487280","8.91735125","1","","","ch:1:sloid:80974","8580974"
"Parentch:1:sloid:80976","Bioggio, Pianoni","46.02004483","8.91766566","1","","","ch:1:sloid:80976","8580976"
"Parentch:1:sloid:80977","Lyss, Industriezone Bernstr.","47.06764833","7.32060481","1","","","ch:1:sloid:80977","8580977"
"Parentch:1:sloid:80978","Medeglia, Sorgai","46.11550290","8.96160226","1","","","ch:1:sloid:80978","8580978"
"Parentch:1:sloid:80979","Gerra P., Centro Professionale","46.17346614","8.90658045","1","","","ch:1:sloid:80979","8580979"
"Parentch:1:sloid:80980","Riazzino, Bivio Stradonino","46.17662613","8.88117609","1","","","ch:1:sloid:80980","8580980"
"Parentch:1:sloid:80981","Gordola, Via Crespo","46.17695580","8.87869674","1","","","ch:1:sloid:80981","8580981"
"Parentch:1:sloid:80982","Gordola, Gnesa","46.18072514","8.86392844","1","","","ch:1:sloid:80982","8580982"
"Parentch:1:sloid:80983","Gordola, Municipio","46.18086197","8.86126942","1","","","ch:1:sloid:80983","8580983"
"Parentch:1:sloid:80984","Tenero, Stella d'Oro","46.17992900","8.84769588","1","","","ch:1:sloid:80984","8580984"
"Parentch:1:sloid:80986","Minusio, Scuole Medie","46.17708021","8.82409714","1","","","ch:1:sloid:80986","8580986"
"Parentch:1:sloid:80987","Minusio, Via Verbano","46.17490309","8.81666807","1","","","ch:1:sloid:80987","8580987"
"Parentch:1:sloid:80988","Minusio, Centro Elisarion","46.17336661","8.81054156","1","","","ch:1:sloid:80988","8580988"
"Parentch:1:sloid:8099","Grand-Saconnex, temple","46.23458715","6.12789364","1","","","ch:1:sloid:8099","8508099"
"Parentch:1:sloid:80990","Locarno, Debarcadero","46.17029975","8.80051636","1","","","ch:1:sloid:80990","8580990"
"Parentch:1:sloid:80991","Locarno, Centro","46.16824678","8.79762379","1","","","ch:1:sloid:80991","8580991"
"Parentch:1:sloid:80992","Locarno, Atelier Remo Rossi","46.16582045","8.79222491","1","","","ch:1:sloid:80992","8580992"
"Parentch:1:sloid:80993","Locarno, Case Popolari","46.16261629","8.79195542","1","","","ch:1:sloid:80993","8580993"
"Parentch:1:sloid:80994","Locarno, Palexpo","46.16445171","8.78831724","1","","","ch:1:sloid:80994","8580994"
"Parentch:1:sloid:80995","Muralto, Palazzo dei Congressi","46.17293738","8.80587930","1","","","ch:1:sloid:80995","8580995"
"Parentch:1:sloid:80996","Altstätten SG, Kapf","47.39554638","9.55492154","1","","","ch:1:sloid:80996","8580996"
"Parentch:1:sloid:80997","Rehetobel, Schützenhaus","47.42679950","9.47388451","1","","","ch:1:sloid:80997","8580997"
"Parentch:1:sloid:8100","Langenthal","47.21730383","7.78471940","1","","","ch:1:sloid:8100","8508100"
"Parentch:1:sloid:81000","Vaduz, Städtle","47.14099813","9.52089335","1","","","ch:1:sloid:81000","8581000"
"Parentch:1:sloid:81001","Triesenberg, Tristel","47.12227896","9.54199478","1","","","ch:1:sloid:81001","8581001"
"Parentch:1:sloid:81002","Triesenberg, Egga","47.12444272","9.53990170","1","","","ch:1:sloid:81002","8581002"
"Parentch:1:sloid:81003","Triesen, Argweg","47.09829437","9.52475611","1","","","ch:1:sloid:81003","8581003"
"Parentch:1:sloid:81004","Gamprin, Simmasguet","47.22834646","9.51758755","1","","","ch:1:sloid:81004","8581004"
"Parentch:1:sloid:81005","Gamprin, Unterbühl","47.22439334","9.51586279","1","","","ch:1:sloid:81005","8581005"
"Parentch:1:sloid:81006","Gamprin, Abzw. Badäl-Schlatt","47.23112201","9.51958181","1","","","ch:1:sloid:81006","8581006"
"Parentch:1:sloid:81007","Gamprin, Mühlegass","47.22206892","9.50542436","1","","","ch:1:sloid:81007","8581007"
"Parentch:1:sloid:81008","Ruggell, Limsenegg","47.23582485","9.53853627","1","","","ch:1:sloid:81008","8581008"
"Parentch:1:sloid:81009","Malbun, Zentrum","47.10089939","9.61044640","1","","","ch:1:sloid:81009","8581009"
"Parentch:1:sloid:8101","Roggwil-Wynau","47.25163824","7.81491178","1","","","ch:1:sloid:8101","8508101"
"Parentch:1:sloid:81010","Schellenberg, Klenn","47.22955430","9.54374649","1","","","ch:1:sloid:81010","8581010"
"Parentch:1:sloid:81011","Schellenberg, Stotz","47.23010331","9.54680975","1","","","ch:1:sloid:81011","8581011"
"Parentch:1:sloid:81012","Schellenberg, Hinterschloss","47.23426338","9.55431967","1","","","ch:1:sloid:81012","8581012"
"Parentch:1:sloid:81013","Schellenberg, Obergut","47.23754486","9.55839802","1","","","ch:1:sloid:81013","8581013"
"Parentch:1:sloid:81014","Fischbach-Göslikon, Kirchenack","47.37473311","8.30092730","1","","","ch:1:sloid:81014","8581014"
"Parentch:1:sloid:81015","Affoltern a.A., Friedhof","47.28266584","8.44649929","1","","","ch:1:sloid:81015","8581015"
"Parentch:1:sloid:81016","Benken SG, Röten","47.19643858","9.00169407","1","","","ch:1:sloid:81016","8581016"
"Parentch:1:sloid:81017","Schwenden i.D., Fildrichbrücke","46.57608017","7.48757467","1","","","ch:1:sloid:81017","8581017"
"Parentch:1:sloid:81018","Schwenden i. D., Geissboden","46.57859948","7.48917368","1","","","ch:1:sloid:81018","8581018"
"Parentch:1:sloid:81019","Kiental, Rufenen","46.59349069","7.71362673","1","","","ch:1:sloid:81019","8581019"
"Parentch:1:sloid:8102","Murgenthal","47.26538041","7.83210554","1","","","ch:1:sloid:8102","8508102"
"Parentch:1:sloid:81020","Beatenberg, Altersheim","46.68977716","7.76961872","1","","","ch:1:sloid:81020","8581020"
"Parentch:1:sloid:81021","Bargen BE, Bahnhof","47.04022323","7.26097464","1","","","ch:1:sloid:81021","8581021"
"Parentch:1:sloid:81022","Kallnach, Sternen","47.02173806","7.23548046","1","","","ch:1:sloid:81022","8581022"
"Parentch:1:sloid:81023","Mühleberg, Leimere","46.95635497","7.29776964","1","","","ch:1:sloid:81023","8581023"
"Parentch:1:sloid:81024","Ammerzwil BE, Sandhubel","47.06707928","7.34384423","1","","","ch:1:sloid:81024","8581024"
"Parentch:1:sloid:81025","Münchenbuchsee, Sagi","47.02668603","7.44413215","1","","","ch:1:sloid:81025","8581025"
"Parentch:1:sloid:81027","Trin, Quadris","46.82882146","9.36664364","1","","","ch:1:sloid:81027","8581027"
"Parentch:1:sloid:81028","Malix, Rezia","46.81622049","9.53498792","1","","","ch:1:sloid:81028","8581028"
"Parentch:1:sloid:81029","Pagig, Pudanal","46.83443870","9.63894995","1","","","ch:1:sloid:81029","8581029"
"Parentch:1:sloid:8103","Rothrist","47.30645760","7.87939285","1","","","ch:1:sloid:8103","8508103"
"Parentch:1:sloid:81030","Bächli, Harzenmoos","47.30051219","9.18964858","1","","","ch:1:sloid:81030","8581030"
"Parentch:1:sloid:81032","Landquart, Fabriken","46.95431314","9.56600675","1","","","ch:1:sloid:81032","8581032"
"Parentch:1:sloid:81033","Lätti, Hauptstrasse","47.03953757","7.43018131","1","","","ch:1:sloid:81033","8581033"
"Parentch:1:sloid:81034","Küttigkofen, Dorf","47.15043161","7.51542245","1","","","ch:1:sloid:81034","8581034"
"Parentch:1:sloid:81035","Bösingen, Cholholz","46.88875547","7.22309269","1","","","ch:1:sloid:81035","8581035"
"Parentch:1:sloid:81036","Landquart, Post","46.96710854","9.55797581","1","","","ch:1:sloid:81036","8581036"
"Parentch:1:sloid:81037","Landquart, Primarschule","46.96376131","9.55877531","1","","","ch:1:sloid:81037","8581037"
"Parentch:1:sloid:81038","Landquart, Schulhaus Ried","46.95916312","9.56212602","1","","","ch:1:sloid:81038","8581038"
"Parentch:1:sloid:81039","Landquart, Forum Landquart","46.95743410","9.56354536","1","","","ch:1:sloid:81039","8581039"
"Parentch:1:sloid:81040","Igis, Castaletweg","46.94837730","9.56827948","1","","","ch:1:sloid:81040","8581040"
"Parentch:1:sloid:81041","Igis, Schulhaus","46.94635356","9.57165715","1","","","ch:1:sloid:81041","8581041"
"Parentch:1:sloid:81042","Igis, Kreuzwiese","46.94949952","9.57390294","1","","","ch:1:sloid:81042","8581042"
"Parentch:1:sloid:81043","Igis, Gruobhof","46.94972641","9.56882746","1","","","ch:1:sloid:81043","8581043"
"Parentch:1:sloid:81044","Chur, Bahnhofplatz","46.85332651","9.52986752","1","","","ch:1:sloid:81044","8581044"
"Parentch:1:sloid:81046","Aigle, rte d'Evian","46.31820963","6.95882630","1","","","ch:1:sloid:81046","8581046"
"Parentch:1:sloid:81047","Aigle, Pautex","46.31691913","6.95434370","1","","","ch:1:sloid:81047","8581047"
"Parentch:1:sloid:81048","Aigle, Golf","46.31539904","6.94908856","1","","","ch:1:sloid:81048","8581048"
"Parentch:1:sloid:81050","Aigle, La Mêlée","46.31817241","6.93809318","1","","","ch:1:sloid:81050","8581050"
"Parentch:1:sloid:81051","Sagogn, Fanaus","46.79382035","9.25780376","1","","","ch:1:sloid:81051","8581051"
"Parentch:1:sloid:81052","Lunden, Büel","46.94279651","9.71332147","1","","","ch:1:sloid:81052","8581052"
"Parentch:1:sloid:81053","Luzein, Schermen","46.92181736","9.76226169","1","","","ch:1:sloid:81053","8581053"
"Parentch:1:sloid:81054","Romanel-sur-Morges, Pra-Vuatte","46.55113386","6.51226479","1","","","ch:1:sloid:81054","8581054"
"Parentch:1:sloid:81055","Attelwil, Schule","47.25800983","8.04432354","1","","","ch:1:sloid:81055","8581055"
"Parentch:1:sloid:81056","Pfäffikon SZ, Tertianum","47.20061961","8.78090614","1","","","ch:1:sloid:81056","8581056"
"Parentch:1:sloid:81057","Pfäffikon SZ, Gräfli","47.19715274","8.78240632","1","","","ch:1:sloid:81057","8581057"
"Parentch:1:sloid:81059","Stallikon, Loomatt","47.33842099","8.48551312","1","","","ch:1:sloid:81059","8581059"
"Parentch:1:sloid:81060","Eyholz, Brücke","46.29412569","7.90345872","1","","","ch:1:sloid:81060","8581060"
"Parentch:1:sloid:81061","Saas-Almagell, Sportplatz","46.09049509","7.95694441","1","","","ch:1:sloid:81061","8581061"
"Parentch:1:sloid:81062","Basel, Brausebad","47.55553700","7.57586110","1","","","ch:1:sloid:81062","8581062"
"Parentch:1:sloid:81065","Fresens, bas du village","46.88674177","6.74482963","1","","","ch:1:sloid:81065","8581065"
"Parentch:1:sloid:81066","St-Aubin NE, village","46.89417615","6.77254266","1","","","ch:1:sloid:81066","8581066"
"Parentch:1:sloid:81067","Les Agettes, Tsamorés","46.20822225","7.37150336","1","","","ch:1:sloid:81067","8581067"
"Parentch:1:sloid:81068","Vaumarcus, haut du village","46.87666595","6.75183649","1","","","ch:1:sloid:81068","8581068"
"Parentch:1:sloid:81069","S. Vittore, Sgravina","46.23777469","9.10066146","1","","","ch:1:sloid:81069","8581069"
"Parentch:1:sloid:81070","Rheinfelden, Kloos","47.55111118","7.78057817","1","","","ch:1:sloid:81070","8581070"
"Parentch:1:sloid:81071","Kaufdorf, Bahnhof","46.83773256","7.50181297","1","","","ch:1:sloid:81071","8581071"
"Parentch:1:sloid:81072","Siglistorf, Oberdorf","47.54304674","8.37755359","1","","","ch:1:sloid:81072","8581072"
"Parentch:1:sloid:81073","Schaffhausen, Bachstrasse","47.69605285","8.63812791","1","","","ch:1:sloid:81073","8581073"
"Parentch:1:sloid:81076","Lyss, Seelandhalle","47.06863343","7.31319371","1","","","ch:1:sloid:81076","8581076"
